auction_id,national_id,total_auctions_participated,total_auctions_won,total_bids_history,historical_win_rate,bids_to_wins_ratio,starting_price,final_price,minimum_bid_increment,auction_duration_minutes,number_of_unique_bidders,total_bids_in_auction,bids_count_in_auction,bid_share_in_auction,avg_seconds_between_bids,first_bid_time_from_start_minutes,last_bid_time_to_end_minutes,used_minimum_increment_ratio,bid_increment_avg,aggressive_bidding_flag,early_entry_flag,late_exit_flag,won_auction_flag,suspicious_score_generation,suspicious_label
AUC_1311,2242948456,43,3,275,0.0698,91.6667,750999,925767,20000,90,3,22,1,0.0455,861.53,1.01,23.97,0.4927,55783.98,0,1,0,1,0.3817,1
AUC_1177,2175728231,3,1,20,0.3333,20.0,1151697,1258587,10000,60,11,98,6,0.0612,1046.27,42.25,14.26,0.4812,32092.7,0,0,0,0,0.1671,0
AUC_1340,2419700375,11,1,35,0.0909,35.0,1435253,1645454,10000,240,12,184,5,0.0272,807.68,19.93,123.42,0.2598,41849.96,0,1,0,0,0.1517,0
AUC_1140,2527811456,38,0,196,0.0,196.0,640012,709053,2000,120,13,56,6,0.1071,100.77,46.94,20.3,0.5594,4367.81,0,0,0,0,0.3925,1
AUC_1075,1749343657,43,16,229,0.3721,14.3125,438319,467832,1000,90,22,165,6,0.0364,223.37,4.26,31.51,0.515,3259.09,0,1,0,1,0.168,0
AUC_1105,2641597146,5,0,48,0.0,48.0,1245100,1369664,20000,120,11,180,2,0.0111,486.21,34.63,81.62,0.246,36679.14,0,0,0,0,0.1571,0
AUC_1103,1644467500,55,5,349,0.0909,69.8,744111,783015,2000,120,11,131,3,0.0229,323.58,103.87,13.28,0.1743,3648.41,0,0,1,0,0.0607,0
AUC_1151,1603356675,66,12,592,0.1818,49.3333,1610198,1995884,10000,120,16,126,10,0.0794,63.05,17.86,18.5,0.3772,19104.2,0,0,0,0,0.1765,0
AUC_1046,1217635977,87,41,919,0.4713,22.4146,1498743,1696759,5000,90,18,254,7,0.0276,362.35,32.81,8.3,0.3189,6264.63,0,0,1,0,0.01,0
AUC_1083,2037189578,33,5,209,0.1515,41.8,57464,63136,2000,120,13,117,3,0.0256,205.38,80.75,71.96,0.4377,3533.51,0,0,0,0,0.2201,1
AUC_1089,1730136684,87,28,329,0.3218,11.75,1466681,1504367,2000,180,21,193,3,0.0155,384.7,129.13,14.92,0.3543,2046.62,0,0,1,1,0.1688,0
AUC_1297,2958980363,53,25,470,0.4717,18.8,149521,170842,2000,30,11,101,17,0.1683,479.46,13.32,7.76,0.5707,6990.41,0,0,0,0,0.2241,0
AUC_1195,2730753204,77,2,327,0.026,163.5,929185,1159086,10000,30,7,87,2,0.023,105.98,13.26,3.86,0.5617,27834.97,0,0,0,0,0.2572,0
AUC_1307,1995134168,87,7,1285,0.0805,183.5714,1253691,1408899,5000,90,24,419,36,0.0859,15.17,15.91,0.88,0.9408,8416.45,1,0,1,0,0.8597,1
AUC_1152,2884361219,32,10,144,0.3125,14.4,1194472,1278786,2000,180,7,120,1,0.0083,1141.06,45.88,73.43,0.1828,8598.99,0,0,0,1,0.0545,0
AUC_1330,2780543272,22,2,298,0.0909,149.0,1650735,1894629,1000,240,16,242,31,0.1281,32.89,1.76,5.4,0.7691,1882.58,1,1,1,0,0.896,1
AUC_1079,2966692082,53,23,140,0.434,6.087,1547148,1827521,2000,180,14,136,4,0.0294,372.09,67.91,14.81,0.1795,5183.15,0,0,1,0,0.0544,0
AUC_1282,1668343032,34,1,813,0.0294,813.0,758404,967695,1000,90,5,35,26,0.7429,67.2,20.5,7.42,0.6554,1706.56,1,0,1,0,0.9425,1
AUC_1301,2239386866,17,5,58,0.2941,11.6,472253,588566,10000,90,7,114,7,0.0614,926.36,14.72,46.63,0.4688,44560.26,0,0,0,0,0.1726,0
AUC_1191,2543396791,52,8,329,0.1538,41.125,409850,426739,1000,60,4,50,5,0.1,87.49,52.02,6.85,0.4678,2920.58,0,0,1,0,0.2399,0
AUC_1274,1760086898,34,0,757,0.0,757.0,1566981,1964395,10000,180,10,60,26,0.4333,75.01,29.27,18.28,0.992,15785.68,0,0,1,0,0.9166,0
AUC_1234,1124719230,10,2,46,0.2,23.0,121961,143946,5000,120,4,54,5,0.0926,329.83,27.52,81.0,0.4351,21628.45,0,0,0,1,0.1296,0
AUC_1227,1769147340,43,14,268,0.3256,19.1429,1292130,1619834,1000,240,22,155,9,0.0581,824.31,58.38,93.03,0.1726,2226.32,0,0,0,0,0.01,0
AUC_1202,1191420536,55,18,446,0.3273,24.7778,1398995,1533881,1000,120,14,90,10,0.1111,357.38,62.38,31.0,0.2043,1708.74,0,0,0,0,0.1269,0
AUC_1103,2844587143,41,10,94,0.2439,9.4,933012,1119646,10000,60,9,22,7,0.3182,1108.75,28.58,15.84,0.4469,28689.5,0,0,0,1,0.1547,0
AUC_1340,1843399888,88,12,273,0.1364,22.75,1460764,1856549,10000,180,17,113,15,0.1327,183.97,67.4,18.03,0.5639,22015.42,0,0,1,1,0.2985,0
AUC_1206,2936620805,96,48,608,0.5,12.6667,1207504,1364794,1000,180,14,245,7,0.0286,358.95,13.82,48.41,0.527,2609.96,0,1,0,0,0.0278,0
AUC_1291,2175155787,26,2,189,0.0769,94.5,891932,1117987,10000,240,7,75,10,0.1333,396.34,101.59,4.26,0.6812,15870.55,0,0,1,1,0.2034,0
AUC_1251,2904519159,27,2,227,0.0741,113.5,1731222,2064336,10000,180,19,280,5,0.0179,826.33,131.23,65.8,0.118,44774.12,0,0,0,1,0.2358,1
AUC_1233,1697213067,65,0,919,0.0,919.0,728523,829552,20000,90,15,139,28,0.2014,20.55,25.36,8.07,0.8141,30642.89,1,0,1,0,0.8743,1
AUC_1138,2680833340,42,8,155,0.1905,19.375,669811,732536,1000,180,24,65,8,0.1231,552.17,90.62,28.01,0.2578,3249.34,0,0,0,1,0.0792,1
AUC_1140,1726522305,30,4,239,0.1333,59.75,875289,953373,20000,90,6,94,4,0.0426,153.06,50.27,27.78,0.4283,53835.73,0,0,0,0,0.1627,0
AUC_1197,2404792429,21,4,226,0.1905,56.5,717865,880415,10000,30,24,297,16,0.0539,412.55,5.69,5.39,0.3989,32050.75,0,0,0,1,0.2354,0
AUC_1110,2458746190,27,7,59,0.2593,8.4286,725982,885070,10000,120,3,15,6,0.4,943.35,93.17,38.63,0.4702,12854.91,0,0,0,0,0.2291,0
AUC_1279,1389520502,7,1,41,0.1429,41.0,138444,149641,1000,60,23,290,11,0.0379,391.86,37.96,0.24,0.503,1533.49,0,0,1,1,0.1222,0
AUC_1394,1679561915,55,0,1415,0.0,1415.0,708706,854216,2000,240,24,95,43,0.4526,88.58,7.48,26.84,0.8867,2506.72,0,1,1,0,0.9153,1
AUC_1090,1163453853,113,0,1531,0.0,1531.0,1787995,1897451,10000,180,9,111,16,0.1441,17.58,62.91,7.59,0.7941,15029.39,0,0,1,0,0.8017,1
AUC_1394,2061212244,50,0,446,0.0,446.0,252011,303539,20000,90,24,179,11,0.0615,77.41,79.66,7.74,0.3428,31605.1,0,0,1,1,0.4059,0
AUC_1392,1457334773,10,0,99,0.0,99.0,1708156,2079693,10000,120,18,228,6,0.0263,579.47,64.73,23.91,0.3259,22897.24,0,0,0,0,0.2243,0
AUC_1177,1782476415,30,6,75,0.2,12.5,1974939,2549267,5000,60,3,27,9,0.3333,748.24,16.47,19.34,0.4886,14733.37,0,0,0,0,0.2993,1
AUC_1308,1983013232,120,8,1854,0.0667,231.75,1497643,1843781,5000,240,16,286,16,0.0559,29.42,54.91,8.05,0.9066,6260.5,0,0,1,1,0.552,0
AUC_1290,1001129280,12,1,111,0.0833,111.0,1259380,1321929,5000,180,4,67,2,0.0299,763.23,83.77,99.94,0.4031,15218.11,0,0,0,0,0.3295,0
AUC_1138,1693219162,44,12,386,0.2727,32.1667,1536347,1839715,5000,90,17,125,8,0.064,518.0,24.64,59.21,0.1895,6242.3,0,0,0,0,0.0962,1
AUC_1031,1546548202,38,7,81,0.1842,11.5714,1339567,1527330,1000,180,13,229,5,0.0218,1087.39,88.81,40.34,0.4929,1822.6,0,0,0,0,0.0779,0
AUC_1128,1806832338,59,2,1988,0.0339,994.0,1513050,1872534,20000,240,17,84,24,0.2857,76.71,25.65,27.58,0.7991,29500.88,0,1,1,0,0.9234,1
AUC_1273,2786429993,26,3,234,0.1154,78.0,1962468,2196305,1000,90,24,188,9,0.0479,663.71,2.63,57.58,0.2403,2076.19,0,1,0,1,0.1618,1
AUC_1012,1860544742,23,2,182,0.087,91.0,990051,1096369,10000,60,20,234,7,0.0299,362.21,43.62,17.39,0.2147,41164.88,0,0,0,0,0.1708,1
AUC_1226,1026991563,18,0,128,0.0,128.0,372745,409099,20000,180,8,137,4,0.0292,64.32,158.28,30.95,0.2034,34526.46,0,0,0,1,0.3234,0
AUC_1186,2710457919,19,0,298,0.0,298.0,355331,448525,1000,180,16,80,37,0.4625,18.38,27.82,0.8,0.761,1715.21,1,0,1,0,0.99,1
AUC_1238,2785421186,80,7,1293,0.0875,184.7143,667738,780641,2000,120,19,151,28,0.1854,43.26,24.42,9.29,0.7707,3312.74,1,0,1,0,0.9349,1
AUC_1227,1102752958,20,5,210,0.25,42.0,1342350,1673350,10000,120,22,103,7,0.068,437.34,28.42,17.57,0.2429,32656.22,0,0,0,1,0.0398,0
AUC_1083,1974879868,89,2,1302,0.0225,651.0,262643,327676,1000,180,21,75,29,0.3867,39.68,21.52,0.75,0.9373,2165.15,1,1,1,0,0.9631,1
AUC_1118,1069370988,88,7,1240,0.0795,177.1429,744677,976281,10000,60,4,62,19,0.3065,39.99,2.58,6.85,0.9635,12520.97,1,1,1,1,0.9747,0
AUC_1370,2108527038,28,1,460,0.0357,460.0,658918,711149,10000,90,13,205,27,0.1317,48.3,4.54,5.53,0.7412,14917.32,1,1,1,0,0.7877,1
AUC_1241,1907535655,41,20,231,0.4878,11.55,1226043,1447938,20000,120,23,149,14,0.094,185.76,53.5,32.85,0.5558,30872.55,0,0,0,1,0.187,0
AUC_1392,1825958774,101,5,1343,0.0495,268.6,1585933,1855563,1000,120,23,139,40,0.2878,48.17,2.54,15.25,0.8504,1634.51,1,1,0,0,0.99,1
AUC_1325,2720905463,17,0,137,0.0,137.0,1293983,1560051,20000,30,24,64,6,0.0938,583.6,22.39,17.89,0.285,34276.22,0,0,0,1,0.2842,0
AUC_1313,1334520056,77,37,406,0.4805,10.973,366269,451173,1000,240,10,49,8,0.1633,73.83,106.48,33.34,0.3497,2961.63,0,0,0,1,0.0284,0
AUC_1044,2029160474,18,1,338,0.0556,338.0,1748292,1872622,5000,180,7,98,26,0.2653,10.24,41.73,2.59,0.5506,5170.52,1,0,1,0,0.7914,1
AUC_1197,2777837809,35,6,327,0.1714,54.5,431854,537278,10000,180,6,50,7,0.14,246.38,105.59,27.61,0.3312,22651.52,0,0,0,0,0.2271,0
AUC_1096,1373437458,38,7,163,0.1842,23.2857,383786,426118,20000,120,3,39,1,0.0256,930.57,39.93,66.13,0.3208,54653.87,0,0,0,1,0.1688,0
AUC_1002,1241928031,14,0,143,0.0,143.0,1672231,1905351,5000,240,7,103,25,0.2427,8.73,42.28,1.2,0.7122,10153.1,1,0,1,1,0.7915,1
AUC_1110,2888822675,159,2,3100,0.0126,1550.0,634164,773755,10000,90,12,196,36,0.1837,41.98,23.41,8.62,0.6845,15355.46,1,0,1,0,0.9154,1
AUC_1034,2335270686,17,0,369,0.0,369.0,597440,682451,5000,120,13,52,31,0.5962,17.24,3.04,2.83,0.9122,7005.15,1,1,1,0,0.99,1
AUC_1057,2351734859,30,5,315,0.1667,63.0,193049,210473,10000,60,9,19,8,0.4211,457.63,2.51,11.89,0.3611,28460.39,0,1,0,1,0.3039,0
AUC_1359,2617234071,87,1,1400,0.0115,1400.0,787899,859610,10000,90,14,136,33,0.2426,8.54,6.21,0.87,0.7597,14315.24,1,1,1,0,0.99,1
AUC_1227,2962110912,16,3,116,0.1875,38.6667,1320370,1485957,5000,240,24,57,1,0.0175,657.53,140.95,123.66,0.2176,18369.56,0,0,0,1,0.2235,0
AUC_1201,1033836547,53,3,747,0.0566,249.0,625916,668574,1000,60,17,197,13,0.066,32.81,13.09,0.26,0.5908,1722.87,0,0,1,0,0.6508,1
AUC_1366,2654657378,105,50,826,0.4762,16.52,1988205,2202532,1000,240,19,264,13,0.0492,146.14,151.2,40.33,0.5178,3362.1,0,0,0,0,0.1566,1
AUC_1347,2580859728,133,6,3288,0.0451,548.0,1122683,1422081,1000,240,18,250,34,0.136,20.88,63.97,11.57,0.7008,1069.92,1,0,1,0,0.9604,1
AUC_1228,2615209094,57,26,773,0.4561,29.7308,408041,461241,1000,90,11,54,9,0.1667,164.28,3.68,11.87,0.2125,1096.61,0,1,0,0,0.2358,0
AUC_1208,1821874005,24,4,65,0.1667,16.25,795129,926787,20000,90,18,185,7,0.0378,812.37,66.91,16.43,0.4984,45555.91,0,0,0,0,0.1658,0
AUC_1314,1097183172,63,0,825,0.0,825.0,1833934,2100817,5000,90,23,155,27,0.1742,91.37,2.44,0.61,0.7287,7863.1,0,1,1,0,0.6999,0
AUC_1316,1482410318,6,2,46,0.3333,23.0,908445,1056012,5000,120,19,181,2,0.011,594.27,24.88,24.04,0.3819,8548.84,0,0,0,0,0.1057,0
AUC_1240,2736687613,63,3,993,0.0476,331.0,410701,475314,1000,120,8,59,28,0.4746,35.69,0.74,4.13,0.6291,1764.83,1,1,1,1,0.9236,1
AUC_1014,2885245920,23,3,88,0.1304,29.3333,290572,308405,2000,240,21,60,4,0.0667,1089.68,42.01,107.81,0.5184,5562.94,0,0,0,0,0.2314,0
AUC_1064,1795482473,58,2,825,0.0345,412.5,415154,508485,2000,90,20,292,16,0.0548,16.85,19.87,5.2,0.6268,3772.01,0,0,1,1,0.7606,1
AUC_1066,1229804898,58,0,781,0.0,781.0,1694187,1763399,1000,240,16,260,10,0.0385,19.33,64.29,0.38,0.8379,1548.27,0,0,1,0,0.8081,1
AUC_1017,1129184006,4,1,14,0.25,14.0,997144,1172942,10000,60,11,132,1,0.0076,907.27,19.15,11.59,0.2594,19543.63,0,0,0,0,0.01,0
AUC_1365,1284467230,66,29,346,0.4394,11.931,1188843,1469873,1000,120,10,85,7,0.0824,344.67,58.76,8.7,0.4872,1269.34,0,0,1,0,0.244,0
AUC_1329,2154957816,40,0,540,0.0,540.0,1434120,1844570,2000,60,19,76,22,0.2895,80.94,9.84,5.59,0.8562,2552.22,0,0,1,0,0.8794,1
AUC_1031,1829229564,32,0,623,0.0,623.0,1881376,2277109,5000,90,3,32,28,0.875,39.27,12.2,0.97,0.8637,8253.34,1,0,1,0,0.9518,1
AUC_1215,1568270397,42,2,1220,0.0476,610.0,476475,495474,20000,120,15,224,18,0.0804,65.8,27.5,10.47,0.9123,33789.57,1,0,1,0,0.6963,0
AUC_1115,1923948173,96,19,893,0.1979,47.0,547372,585089,2000,90,24,89,15,0.1685,466.4,39.08,27.19,0.5153,2795.81,0,0,0,0,0.0708,0
AUC_1165,1548173021,34,4,86,0.1176,21.5,364475,415676,10000,90,5,61,8,0.1311,271.85,85.3,4.18,0.5692,23178.66,0,0,1,1,0.2799,0
AUC_1290,1212440243,92,11,878,0.1196,79.8182,1680314,2016578,5000,90,12,35,17,0.4857,70.88,22.33,12.52,0.56,9885.59,0,0,0,0,0.5011,1
AUC_1349,2106987767,59,2,1878,0.0339,939.0,188747,196820,1000,180,21,197,23,0.1168,83.11,43.91,9.77,0.8569,1783.5,0,0,1,0,0.7867,1
AUC_1077,1049185195,33,3,326,0.0909,108.6667,194004,217281,5000,120,7,44,3,0.0682,160.84,19.93,39.75,0.4076,11400.21,0,0,0,0,0.3028,1
AUC_1203,1387974027,29,7,190,0.2414,27.1429,1564552,1656717,20000,240,19,276,7,0.0254,870.88,199.47,142.27,0.2411,73140.99,0,0,0,0,0.0269,0
AUC_1254,2174068311,92,4,1652,0.0435,413.0,1874746,2233358,20000,120,17,50,35,0.7,61.3,24.09,3.56,0.9472,25499.04,1,0,1,0,0.99,1
AUC_1168,1083875333,42,1,84,0.0238,84.0,1056580,1270835,20000,240,20,73,3,0.0411,817.0,42.91,99.54,0.2511,63277.8,0,0,0,0,0.1132,0
AUC_1272,2271139491,51,8,669,0.1569,83.625,1396626,1599844,5000,90,5,42,16,0.381,285.72,27.35,22.37,0.3526,12666.2,0,0,0,0,0.3135,0
AUC_1364,1094713564,43,6,87,0.1395,14.5,1980562,2397216,10000,120,17,250,1,0.004,303.53,37.2,58.23,0.1606,30471.96,0,0,0,0,0.1596,0
AUC_1320,2363688913,108,23,1450,0.213,63.0435,1230303,1353038,1000,180,18,285,8,0.0281,247.14,11.55,54.55,0.4117,1647.07,0,1,0,1,0.1955,0
AUC_1100,2954982777,79,2,1006,0.0253,503.0,1903379,2467081,20000,120,13,144,31,0.2153,65.11,24.11,3.5,0.7241,35538.18,1,0,1,0,0.78,1
AUC_1020,1455757841,12,1,90,0.0833,90.0,501474,638175,10000,120,7,43,16,0.3721,17.03,5.81,6.36,0.6269,20559.82,0,1,1,0,0.8543,1
AUC_1183,2623914096,24,6,142,0.25,23.6667,333851,448302,5000,60,4,14,9,0.6429,406.95,32.7,11.6,0.1735,14704.7,0,0,0,0,0.2492,0
AUC_1108,1435962126,29,0,556,0.0,556.0,456545,500574,10000,120,4,61,12,0.1967,18.42,0.57,3.09,0.6145,13431.27,0,1,1,0,0.8313,0
AUC_1398,1649609166,62,30,366,0.4839,12.2,940434,1175559,5000,120,16,125,8,0.064,359.98,46.2,4.87,0.493,5479.95,0,0,1,1,0.0539,0
AUC_1219,1929099457,6,2,22,0.3333,11.0,1872657,1994552,10000,60,9,26,2,0.0769,166.38,42.87,3.18,0.1998,12331.78,0,0,1,0,0.075,0
AUC_1074,2808071352,105,47,491,0.4476,10.4468,1424085,1641577,10000,90,14,242,8,0.0331,212.11,25.31,6.43,0.3536,11912.93,0,0,1,0,0.1243,0
AUC_1177,2343135312,29,6,253,0.2069,42.1667,390833,429463,1000,240,10,168,9,0.0536,1028.53,183.72,102.69,0.506,2088.42,0,0,0,0,0.1776,0
AUC_1376,2610818338,109,0,1470,0.0,1470.0,1577729,2008021,5000,180,4,39,31,0.7949,70.3,19.4,0.06,0.7706,9887.79,0,1,1,0,0.99,1
AUC_1128,1847805756,54,3,1450,0.0556,483.3333,1540046,1713744,1000,240,3,53,35,0.6604,50.09,27.84,27.93,0.7342,1408.52,1,1,1,0,0.99,1
AUC_1109,2318244839,123,3,3305,0.0244,1101.6667,1371280,1850626,5000,60,16,41,37,0.9024,43.23,1.35,4.18,0.6549,8644.2,1,1,1,0,0.99,1
AUC_1182,2693654199,44,13,342,0.2955,26.3077,810397,1015282,1000,120,16,253,15,0.0593,265.92,76.82,22.65,0.4096,3071.41,0,0,0,1,0.1563,0
AUC_1178,1792609232,156,7,4616,0.0449,659.4286,1373265,1583710,20000,60,20,305,24,0.0787,103.78,17.24,2.62,0.8807,33284.69,0,0,1,0,0.7273,1
AUC_1018,2578084776,23,3,152,0.1304,50.6667,322102,377795,20000,30,4,17,6,0.3529,354.31,14.12,16.61,0.4671,32938.11,0,0,0,1,0.3183,0
AUC_1354,2345059005,98,1,1004,0.0102,1004.0,1977060,2430657,1000,240,12,156,17,0.109,16.74,10.31,45.29,0.6948,1469.37,0,1,0,0,0.7478,1
AUC_1287,2261758028,22,0,76,0.0,76.0,1419652,1737105,20000,60,7,21,7,0.3333,381.67,12.69,29.19,0.1735,49835.21,0,0,0,0,0.2419,0
AUC_1388,2349354596,14,1,86,0.0714,86.0,1804788,2073466,1000,60,20,296,7,0.0236,460.53,20.51,35.76,0.2978,4068.9,0,0,0,0,0.1586,0
AUC_1386,1958314150,5,1,29,0.2,29.0,807334,863625,5000,120,22,274,4,0.0146,748.24,12.82,70.79,0.2495,7550.42,0,1,0,0,0.1377,0
AUC_1016,2113525926,37,11,110,0.2973,10.0,410210,481307,1000,180,8,44,9,0.2045,379.73,161.47,20.12,0.2755,2435.67,0,0,1,0,0.2193,0
AUC_1060,2337433008,23,0,123,0.0,123.0,989709,1120965,5000,180,14,47,7,0.1489,191.27,58.34,112.12,0.409,14534.89,0,0,0,1,0.2572,0
AUC_1326,1147789822,75,36,627,0.48,17.4167,585530,671199,5000,120,20,324,8,0.0247,271.38,53.46,45.45,0.3342,5342.28,0,0,0,0,0.1338,0
AUC_1167,2315188140,60,11,744,0.1833,67.6364,1911836,2308294,20000,90,15,87,15,0.1724,202.7,50.38,31.53,0.6134,60654.45,0,0,0,0,0.2282,0
AUC_1143,1799485223,92,2,2285,0.0217,1142.5,383859,455182,5000,240,24,377,28,0.0743,109.28,64.49,16.61,0.651,6964.8,0,0,1,0,0.6592,1
AUC_1063,1912607624,16,8,184,0.5,23.0,1348977,1684812,2000,180,20,164,17,0.1037,261.02,59.79,26.76,0.5926,3977.76,0,0,0,1,0.1654,0
AUC_1227,2329039097,42,8,132,0.1905,16.5,523045,583894,10000,90,13,194,8,0.0412,870.15,22.09,56.35,0.1521,24319.7,0,0,0,1,0.0572,0
AUC_1316,2726080327,8,2,42,0.25,21.0,389125,486547,1000,90,4,17,1,0.0588,324.51,73.86,39.51,0.2906,1738.43,0,0,0,0,0.01,0
AUC_1383,1478670103,55,25,349,0.4545,13.96,1965520,2298600,2000,30,23,286,5,0.0175,63.03,15.34,1.94,0.5606,4897.12,0,0,1,0,0.218,0
AUC_1116,2197200602,108,9,2815,0.0833,312.7778,1543005,1657320,10000,60,16,216,21,0.0972,58.31,2.49,1.4,0.8992,18561.24,1,1,1,0,0.7658,1
AUC_1249,1226199066,66,14,259,0.2121,18.5,1320375,1668249,5000,90,10,160,8,0.05,187.92,34.7,14.2,0.6758,12219.38,0,0,0,0,0.1185,0
AUC_1015,1906187406,28,5,160,0.1786,32.0,1885267,1976630,10000,60,23,89,8,0.0899,231.49,45.01,4.5,0.5861,15772.12,0,0,1,0,0.155,0
AUC_1320,1629087912,21,1,556,0.0476,556.0,1917262,2098411,5000,120,17,233,40,0.1717,72.01,16.42,0.07,0.9634,8382.55,0,0,1,1,0.8203,1
AUC_1164,1929722453,3,1,14,0.3333,14.0,310955,370703,5000,90,4,26,5,0.1923,173.19,53.55,61.89,0.4986,20954.88,0,0,0,0,0.1788,1
AUC_1158,2079052448,32,1,120,0.0312,120.0,1607591,1931547,5000,180,7,93,2,0.0215,689.02,93.44,119.62,0.2297,21133.7,0,0,0,1,0.2611,0
AUC_1261,2913666553,4,1,9,0.25,9.0,117661,124807,10000,180,6,36,1,0.0278,680.65,76.96,62.46,0.322,35005.49,0,0,0,0,0.1059,0
AUC_1397,2965795638,6,2,53,0.3333,26.5,685039,855642,2000,120,15,205,9,0.0439,781.26,87.15,45.42,0.3407,8450.89,0,0,0,1,0.1276,0
AUC_1281,1915948767,103,51,1088,0.4951,21.3333,975495,1014822,5000,60,23,387,17,0.0439,428.14,8.59,11.6,0.3197,5530.23,0,0,0,0,0.1198,0
AUC_1327,2117245129,136,5,1373,0.0368,274.6,677237,810844,1000,120,23,289,23,0.0796,81.24,14.46,0.92,0.9804,1538.04,0,0,1,0,0.6406,1
AUC_1158,2785489628,7,2,39,0.2857,19.5,1734797,1956744,20000,240,16,113,6,0.0531,850.06,45.04,157.75,0.367,84038.73,0,0,0,0,0.0555,0
AUC_1342,2533720428,55,5,396,0.0909,79.2,735973,781928,2000,90,14,151,5,0.0331,306.69,77.46,10.43,0.6531,3609.0,0,0,1,1,0.4008,1
AUC_1094,2847233415,89,19,930,0.2135,48.9474,1036127,1126377,5000,60,14,115,8,0.0696,468.14,5.16,15.48,0.5801,14154.58,0,1,0,0,0.1517,0
AUC_1012,2606790112,20,1,160,0.05,160.0,886734,1047233,2000,60,18,57,27,0.4737,12.26,11.33,2.94,0.6687,3148.27,1,0,1,1,0.9513,1
AUC_1084,2012188942,36,12,151,0.3333,12.5833,869389,1085064,20000,60,14,242,2,0.0083,130.6,7.38,24.82,0.3638,34240.45,0,0,0,0,0.01,0
AUC_1389,1759556084,85,19,324,0.2235,17.0526,612024,710038,1000,120,19,89,10,0.1124,265.59,106.28,20.47,0.6631,1884.53,0,0,0,0,0.2756,0
AUC_1327,2129961118,33,11,193,0.3333,17.5455,1789709,1987089,10000,60,13,45,5,0.1111,1191.71,28.77,25.88,0.2537,19359.43,0,0,0,0,0.0202,0
AUC_1204,2317725707,9,1,21,0.1111,21.0,1331856,1508872,1000,120,24,181,6,0.0331,679.87,92.14,23.54,0.2903,2271.14,0,0,0,1,0.1794,0
AUC_1128,1225995958,80,4,896,0.05,224.0,114105,142956,20000,180,9,139,43,0.3094,100.38,51.49,5.82,0.8396,20162.26,0,0,1,0,0.9695,1
AUC_1261,1879002939,36,0,449,0.0,449.0,1052434,1173155,5000,240,4,52,16,0.3077,37.51,22.26,9.95,0.9125,5358.08,0,1,1,1,0.9334,1
AUC_1197,2420615746,35,14,437,0.4,31.2143,1985100,2294264,20000,60,15,142,8,0.0563,96.86,25.52,20.69,0.5733,34833.47,0,0,0,0,0.1252,0
AUC_1121,1327378819,18,3,67,0.1667,22.3333,1843197,2023265,20000,120,21,180,5,0.0278,309.05,12.01,67.48,0.3646,71246.43,0,1,0,0,0.0743,0
AUC_1346,2661749480,17,0,148,0.0,148.0,1138591,1280359,2000,90,7,101,1,0.0099,319.26,29.32,52.64,0.2391,7474.11,0,0,0,0,0.2723,0
AUC_1245,1683786690,13,3,52,0.2308,17.3333,1550624,1720622,2000,240,22,239,7,0.0293,367.47,208.53,34.77,0.6688,2443.53,0,0,0,0,0.0918,0
AUC_1110,1818876448,86,0,1100,0.0,1100.0,969699,1087711,5000,180,11,46,37,0.8043,23.29,60.23,12.06,0.696,7974.07,1,0,1,0,0.9675,1
AUC_1093,1490233422,24,6,128,0.25,21.3333,921627,995010,2000,90,21,96,7,0.0729,559.83,32.24,19.83,0.1891,2484.68,0,0,0,0,0.057,0
AUC_1201,1088364208,26,7,305,0.2692,43.5714,478297,540695,20000,30,16,187,12,0.0642,130.69,9.84,7.03,0.5495,53268.57,0,0,0,0,0.1696,0
AUC_1135,2496666759,29,4,272,0.1379,68.0,455642,540484,5000,60,5,89,5,0.0562,455.66,15.54,33.07,0.453,18045.79,0,0,0,0,0.1577,0
AUC_1224,1697827941,127,2,2393,0.0157,1196.5,1376907,1432626,1000,120,23,348,38,0.1092,70.22,24.92,7.77,0.9779,1452.06,0,0,1,0,0.8429,1
AUC_1231,2470808221,78,15,165,0.1923,11.0,1175080,1260348,20000,90,9,51,5,0.098,389.89,47.52,11.01,0.2659,34301.22,0,0,0,0,0.0318,0
AUC_1065,1401643308,45,12,415,0.2667,34.5833,1612472,1982871,20000,90,24,285,17,0.0596,296.85,33.2,5.68,0.3429,30326.78,0,0,1,1,0.2688,1
AUC_1002,2395461580,53,10,169,0.1887,16.9,1123329,1303960,2000,180,14,181,5,0.0276,124.26,83.37,22.91,0.1862,5562.26,0,0,0,1,0.2204,0
AUC_1251,1415023790,94,7,1315,0.0745,187.8571,1729262,1902260,1000,60,17,92,14,0.1522,28.95,5.65,3.04,0.6757,1843.24,0,1,1,0,0.6555,0
AUC_1313,1022811904,132,0,3653,0.0,3653.0,260907,303548,1000,90,19,188,16,0.0851,86.8,19.31,10.39,0.9579,1625.28,0,0,1,0,0.6531,1
AUC_1385,2899937546,111,22,1200,0.1982,54.5455,1856469,2221071,5000,60,10,72,12,0.1667,208.97,15.52,11.31,0.4695,8803.09,0,0,0,0,0.2227,0
AUC_1335,1090523203,11,0,83,0.0,83.0,1631630,1944527,5000,90,3,50,3,0.06,399.38,74.58,27.51,0.4832,20835.82,0,0,0,0,0.1355,0
AUC_1027,1842226039,98,6,1993,0.0612,332.1667,1094439,1275602,2000,120,21,353,18,0.051,10.81,15.56,10.02,0.7151,3168.29,1,0,1,0,0.7163,1
